pop,repl,genome,scf
10,4,wjjagcpcElCjxvuAzezxyxvBycuoscyymcBBxBwscvEqBBsqBtdpbunBBmectqcrBBBbDnaDBkBvBkeuBwvBdAaBBBbDBBBkawsBBybnvtBtxlEovEBvBgap,3.860000
10,4,wljagcbnEzsuhuhiAbzBbyvBycuoscyymcxqcAqsrvEqfcsbqcEpBunbDmtcEboryBBDBBBBdBBvBBbeaBfABBeEwnBBBpynlaBBfBsBvtaBbBdbvqvvygoC,4.090000
10,4,wljagccnEzsuhuhiAbzBbyvBycuoscyymcxqcAqsrvEqfcskqcEpBunbDmBcEborbBBDBqBBdBBvBBbeaBfABBeEunBBBpynlaBBcBsAvtaBbBdbvqvvygoC,4.250000
10,4,wljagccnEzsuhuhiAbzBbyvBycuoscyymcxqcAqsrvEqfcskqcEpBunbDmBcEborbBBDBBBBdBBvBBbeaBfABBeEunBBBpynlaBBcBsBvtaBbBdbvqvvygoC,4.250000
10,4,wljagcbnEzsuhuhiAbzBbyvBycuoscyymcxocAqsrvEqfcsBqcEpBunbDmBcEboryBBDBBBBdBBvBBbeaBfABBeEwnBBBpynlaBBcBsBvtaBbBdbvqvvygoC,4.000000
10,4,wljagcltubndfkhkbfzdByvcycuoscyymrxacBdscvkqfceqtuEpDundDmecgxorywomBEBBBBBvBBEtnBdwBBDkBdBBBBwflaBBlBbBvsEbdwddvavvAguk,3.600000
10,4,wzcagcEvEybysuEkxmsnybcAycuoscyymccdcDrszxeqweyqlxDpfunBBmCcjvdruBuxstBxdyEeyoBnBuEpBwElFebFpksBqyBrBpmokDBoedBzmsvvxgab,9.380000
10,4,wzcagcpaxDdCmxfwyanBmbwyycuopcyymjxBaEEsrBEFpvEnvBejaebteubswwtBBwoAjEFaypkEwlsuBvjwwmzfnpBnaoyzuykesjozzijftCyzvmcdxgab,8.910000
10,4,wzcagcCmcmerfqktxefkwctyycuopcyymqbgcEEsrBfbgBDoBBBvaBBBbuysyBEFoBdyDEtbyBBEsrsqBqdBAAbcsfyvBecDpBtcuuopeylxjCAzvfcaxgab,13.360000
10,4,wzcagcdnEhEfEjDEvvssbkiyycuAorBamwEbmawscBodxBDuBBlBBwssdApdBmylBkwBBuBFbpfpwsylAlBjAnuAxyvDcDsfgpqBjbvEAsBBnBozvvvvxgab,22.490000
10,4,wnjagccfiedfdAmBvvlzazqyycuoArelmjErqBjscBBdkoBAfxfBqcjBBEfBBBBDBbfmBBeukwAEBBuqjeBkwBpuBtvfmBBnqaqlBfvEBdkzdcizvvvvxgAE,21.420000
10,4,wnjagcozkulfEnoEAvByhdhfycuqjrevmmEBxaqscBvDfDsjlBBBwboBBsBBBBdBBBktwbBecyjkBBmBaBdjBceowfvjxBBjlyqwDBvEacmjaBBzvvvvxgem,21.740000
10,4,wnjagcomkulfEnoEAvkyhdhfycuqjremmAEBxaqscBvDffsjlBBBwpoBBsBBBBdBBBktwbBecyjkBBmBaBdjDjeowfvjxBBdldqwDBvEacmjaBBzvvvvxgem,22.200000
10,4,wzjagcDkAmlpEloEvvlphsbyycuqwrekmAdBqaqscBDautswlBBBwkDBBbBDBBBBwuxwqqBBEymaBBwxtBBjBsewBfvdpBBABBqDDBvEdcpsawBzvvvvxges,21.870000
10,4,wzjagcDkAmxaEloEvvlphsbyycuqwrekmAdBqaqscBDFutswlBBBjkDBBbBDBBBBwuxwqqBBEymaBBwxtBBjBsewBfvdpBBABBqcDBvEdcpsawBzvvevxges,10.870000
10,4,wzjagciuoiwowfsCBdyzybvycxuoscyymAAdcxDscDDqpyqBbDEpEunqbmqBvBarFBbaBBmafwBvyBBmBfEBEBBbBuBBBkaBummBfbnaveBeomAcvEvvBgpA,4.180000
10,4,wnjagcplEBfwtsyCuzjzybvycxuoscyymbDbbxDscBbqpsqBrbEpqunqkcmBvBarBBbBBBmwAwBvpBfcFfypEBByBnoBBmwpBobBBxuavpBlwmaBvxvvBbgt,3.310000
10,4,wpjagcoqEcthbtmpklbzByvycxuoscyymcfxwcdscByqpBqBmbEpdunqBmbqvmaFxBBDBfubBbBvBBBBubByEBAlmBqEBBwBlyBBDatpvBBstBuBFAvvBgkb,0.000000
10,4,wpjagcoqEcthbtmpkcbzByvycxuoscyymcfxwcdscByqpzqBmbEpdunkBmbqvmarxBBDBBubBbBvBBBBubByEBblmBoEBBwBlyBBDaBxvBBstBuBvBvvBgkb,0.000000
10,4,wnjagcwxEdtCbejlnknzByvycxuoscyymcaBDxBscByqyBqBmbEpqunfBmDovmarxBxlBBelBbBvBBBBAbBEEBqsBBfEBfbelyBBDbBBvBBsbBuBvBvvBgFb,2.720000
10,4,wrjagceuEfDwqECiaCzrBBvyycuoscyymbDxDAwscBEqadpqdmapeunAdmBavfirmalsBBwkbBmvsBAmbBxpEBBaqBdaBBBbBBBsBaqBvBBAdzBtvsvvgagB,4.170000
10,4,wjjagcdDExmzaEyBzzBBwyvDycuoscyymxDeerEsclkqecfqxeBprundDmBcvBirBussyBDcBBBvDBxBBBBBEybBbepuBBDqBbDaByBBoDBdbraBvBvvBgaj,0.000000
10,4,CqjagcdDExmzaEyBzzBBwyvDycuoscyymxDeerEsclkqecfqxeBpAundDmBcvBirBpssyBDcBBBvDBxBBBBBEybtbepuBBDqBbDaByBBvDBdbraBvBvvBgaj,0.000000
10,4,wxjagcnEohqgcepunzycrbvAycuoscyymcxwBABscwEqBlBqdxEpounfBmpcvqirBBBxpBpBBbBvBsbybstBEBABBpqqBBpBBFpacdtyvnpBddaDvxvvsgtd,3.000000
10,4,wCjagcBtEqaubozltcAzyBvBycuoscyymxwrxxcscuEqyBAqBbEpbunfBmrkbapxwBBwBbuBBbBvBBvsAkpBEBpBlsBDBbBBBbdFyBBBBpBbBBBnvBvvvgxk,3.980000
10,4,wCjagcqtEqakbozltcpzyBvBycuoscyymwwrxxcscuEqybAqmAEpbundBmrobaBkwBBwBbuBBnBvBBvsAkpBEBpBlsBxBbBBBbdFyBBBBxBbBBBnvdvvvgxe,3.850000
10,4,whjagcomAmrsAuxontzByBvoycuoscyymxcaxaAsavEqBByqnbEpBunsambnefxrDEBbqBBABoBvBBnqaadBBBsBAehtBABBBBbBlBBBvfBtlfFBvovvBgej,3.690000
10,4,wsjagcCpEddAfkozDbixyBvBycuoscyymcABvxBscvEquBsqlBEpounBBmocDbxrBBqkbBpBBdBvqslkafyBBBlqBBBBBFBABbBbBkDBvlkvutwBvEovBggn,3.220000
10,4,wsjagchrEjncFkhzubBlybvBycuoscyyucaBaxwscvvqBBbqlBopounbBmocBbBrpBqdBxpBEmBvBslwatyBBBwqcBBfBnBiBmxBBEDBvauDkawBvEfvCgps,0.000000
10,4,wBjagcpbEopphojklhzBsyvDycuoscyymcxwdcAscvEqflBqwxEpeunbDmecjiorfBobBBBbBBBvBBbkpBfxBBaBBaBcBpyouaBBqBsBvuuBbydbvEvvBgzo,4.270000
10,4,wljagcunEzshjqFDchzBbyvBycuoscyymcxqcAcsrvEqfcdqqDEpBunbomycEboryBBwBBBBBbBvBBbeaBfxBBegwBBBBDynlaBBcBbBvDDBbBdbvEvvpgov,4.210000
10,4,wljagcunEzshjqFDchzBbyvBycdoscyymcxqcAcsrvEqfcdqqDEpBunbomycEboryBBwBBBBBbBvBBbeaBfxBBegwBBBBDynlaBBcBbBvDDBbBdbvEvvpgov,4.000000
10,4,wljagclyxbnhfyjkpfzdByvDycuoscyymbxaBBdscvxqfcpqluEpeunbDmecjxoryBoqBEBBBfBvBBEtnBdwEBEyBdcBBBwflaBBlBbBvsxyAwEdvbvvAguD,2.730000
10,4,wljagclyxbnhfBjkpfzdByvDycuoscyymbxaBBdscvxqfcDqluEpeuFbDmecjxoryBoqBEBBBfBvBBEcnBdwBBEyBdBBBBwflaBBlBbBvsxydwDdvbvvAguk,2.470000
10,4,wljagclyxbnhfBjkpfzdByvDycuoscyymbxaBBdscvxqfcpqluEpeunbDmecjxoryBoqBEBBBfBvBBEcnBdwBBEyBdBBBBwflaBBlBbBvsxydwDdvbvvAguk,3.790000
10,4,wljagcltubndfkhkbfzdByvcycuoscyCmrxacBdscvkqfceqtuEpDundDmecgxorywomBEBBBBBvBBEtkBdwBBDkBdBBBBwflaBBlBbBvsEbdwddvavvAguk,0.290000
10,4,wAjagcibErDsnEzBcCzBByvBycuoscyymcxecvDscvEqyFtqcnppdunbAmewrDerBBBsBBudBBBBvBbxBAdBBduBqnbdctbnfbdBBqAxvoelfapAvEvvygkn,3.260000
10,4,wkjagcwkEfrwnEndcCzrxyvBycuoscyymcxecvAscvEkwFtqBtEpdunbAmewederBBBxBBwqBBBBvButtexububBpnxnBBqnBxDBBqAxvoblfapAvEvvtgan,3.440000
10,4,wzcagcEvEybysuEkxmsnybcAycuoscyymccdxDxsrqeqweyqBxDpfunBBmCcjvdruBuxstBxfyECyoBnBuEplwBlFebFptsBqyBmBpmukDBoedBzisvvxgab,10.190000
10,4,wzcagcjretdpodfEEtiwtvnyycuopcyymooaqEfsrvAqapdkBmAtlbBebyysABqFBbAdDEejqBBElBBDjlBlbwyfaeobdyqBwBtAbrdflDrfvCczvfCaxgab,7.890000
10,4,wzcagcjaetDpznDEEjbwtquyycuopcyymooaqEfsrBAqdpdwBBwtleBBblysyBBFpbAtDEnjaBBEyBBDjDBAbwcfahondykBxBtADBBDlDrqvnvzvfcaxgab,13.000000
10,4,wzcagcCmcmekfqktxefkoctyycuopcyymqbgcEEsrBfbgBDoBBBvaBBBbuyfyBEFoBdyDEtbyBBEABsqBqdBAAbcsfyvBegDpBtcpuopevlxjCpzvfcaxgab,13.060000
10,4,wzcagcmnEhjmEwDEvvslbkByycuAowqamwEblawscBodxBmuBBlBBwBsdApBBmybBkwBBuBFbpfpwsalolBjABuAxyvDBDsfgpqBjevEAsBBnBlzvvvvxgab,22.080000
10,4,wzcagcdnEhEfEwDEvvssbkiyycuAorBamwEbmzwscBodxBDuBBlBBEBsdApBBmylBkwBBuBFbpfpwsylAlBjABuAxyvDrDsfgpqBjevEAsBmnBozvvvvxgab,15.690000
10,4,wzcagcdnEhEfEwDEvvssbkiyycuAorBamwEbmawscBodxBDuBBlBBwBsdApBBmyjBkwBBuBFbpfpwsylAlBjABuAxyvDcDsfgpqBjevEAsBBnBlzvvvvxgab,22.390000
10,4,wzcagcplEcAmEApEvvtsekjyycuAArqamwEclnwscBBdxBBxBBuBmwBoaApBBysduntBnuBFmpqkosylDtdjyafsjsvDwmBfopkddBvEmsjBnBlzvvvvxgab,21.610000
10,4,wzcagcplEujpEwDEvvtlmaryycuAAaqamxEapawscBBdxBBuBBkBBeBtmApBBnsdBkwBBuBqupfBosylBBBjyBcujAvDjDefypqtnqvfAsBBoBlzvvvvxgab,22.170000
10,4,wzcagcqlEcjmEwlEvvemekcyycuABrdamwEapawscaBkxBBufBdBBmBfdAeBBysdBBtBBuBqwpfBlsylknbjyBuudsvDjdBfycqdnBvdAbBByBlzvvvvxgab,22.420000
10,4,wzcagcqEEcjmfwlEvvemeknyycuAArdamwEapawscBBdlBBufBlBBmBfdAeBBksdBBwBBuBqupfBosyDdnnjyBuudsvDjDBfypqdenvdAbBBnBlzvvvvxgab,22.260000
10,4,wnjagcozkulfEnoEAvlyhdhfycuqjrevmAEBxaqscBvDffsjlBBBwpoBBsBBBBdBBBktwbBycyjkBBmBaBdjBjeowfvjxBBdlyqwDBvEacmjaBBzvvvvxgem,21.340000
10,4,wzjagcDkAmlpEloEvvlyhkbyycuqwrekmAdBqaqscBDDubsDlBBBzkDBBbBDBBBBwuxwmqBBEymaBBwBtBBbBsewBfvdoBBABBqcDBvEdcpjawBzvvvvxges,22.140000
10,4,wzjagcDkAmxaEloEvvlphsbyycuqwrekmAdBqaqscBDautswlBBBjkDBBbBDBBBBwuxwqqBBEymaBBwxtBBjBsewBfvdpBBABBqcDBvEdcpsawBzvvvvxges,21.870000
10,4,wxjagcAuoicowfsCejyzybvycxuoscyymAAbexDscDbqpyqBDDEpqunqAmqBvBarABbaBBmarwBvyBnmBfEBEBBbBbBBBkaqfamnqpnavoBecwsyvEvvBghA,4.100000
10,4,wxjagcAuoicowfsCejyzybvycxuoscyymAAbexDscDbqpyqBDDEpqunqAmqBvBarABbaBBmafwBvyBnmBfEBEBBbBbBBBkaqfamnqpnavoBeBwsyvEvvBghA,4.240000
10,4,wxjagciuoiwocfstBjyzybvycxuoscyymAAdexDscDsqpyqBbDEkFunqbmqBvBarFBbaBBmafwBvyBBmBfEBEBBbBuBBBkaBummBfbnavoBeomAcvEvvBgjA,2.500000
10,4,wxjagciuoiwocfsoBjyzybvycxuoscyymAAdexDscDDqpyqBbDEpEunqbmqBvBurFBbaBBmafwBvyBBnBfEBEBBbBuBBBkaBummBfbnavzBeomAcvEvvBgEA,0.000000
10,4,wcjagciuEiwzADsCwryzyAvycxuoscyymAAAExDscDbqpyqBAkEpwunqAmABvBarABbaBBlafwBvdBfmBfEBEBBbBuBBBkaqfmmBppnavoBeopFDvsvvBgmA,3.870000
10,4,wwjagcpuEriumfketyzzybvycxuoscyymbAAeDascDtqwtqBnBEpxunqAmqcvBarnBbdBBmafwBvyBfpkfEpEBBbBfBBBlaxfemmqpbavrBeEmcavxvvBgsd,2.720000
10,4,wwjagcEuErimbfkltyzzybvycxuoscyymbAAeDastDtqetqBnyEpBunqAmocvBarnBbdvBmafwBvyBfpBfEpEBBbBBBBBlaffdmBqpmavnBeEmBavxvvBgsd,0.000000
10,4,wpjagcobEctCbtmpklbzByvycxuoscyymcfrwcBscByqpBqBmbEpdunqBmbqvmarxBbDBBubBbBvBBBBuoByEBpnmBwEBBmBnyBBDawxvBBstBuBvBvvBgkE,3.930000
10,4,wpjagcoqEcthbtmpklbzByvycxuoscyymcfxwcdCcByqpBqBmpEpdunqBmbqvmarxuBDBBubBbBvBBBBubByEBAlmBwEBBwBlyBBDatlvBBstBuBvBvvBgqb,3.980000
10,4,wpjagcoqEcthbtmpkcbzByvycxuoscyymcfxwcdscByqpBqBmbEpdunqBmbqvmarxBBDBBubBbBvBBBBubByEBblmBoEBBwBlyBBDaBxvBBstBuBvBvvBgkb,4.000000
10,4,wnjagcwnCdtCbwjlnkBzByvycxuoscyymcaBwxBscByqyBqBmbEpqunfBmDxvmarxBxlBBelDbBvBEBBnbByEouwBBwEBfwdayBBkmBBvBBsbBumvBvvBgqc,3.830000
10,4,wfjagcwuEiDBqECiaCzrBBvyycuoscyymbDxDAwscBEqbdpqdmapeunAdmBavfDrfansBfwkbBmvsammbfxpEBBBqBdaBBBbBBBsBaBBvBBAewBtvsvvgasB,4.250000
10,4,wfjagceDEfDBqECiaCzrBBvyycuoscyymbDxDAwscBEqbdpqdmapeunAdmBavfirmalsBBwkbBmvsmmmbBnpEBBBqBdaBBBbBcBsBaqBvBBAewBtvsvvgagB,4.220000
10,4,wnjagcycEuqrsEmxdizBDBvyycuoscyymccddxbscaEqlenqdsapbundDmbovnarkBbsBubDbBBvBkbBBBbpEBBBBBesnpBBBBasrBBBvqBbfDBkvBvvkgyi,4.090000
10,4,wnjagcycEuqCsEsmyizBBBvyycuoscyymcwBAxbscDEqlBnqdBapdundDmbovnarwBbaBubDbBBvBkbDBBtpEBBsBklsnpDBBBxsrBBBvqBbyDBbvBvvsgEi,3.880000
10,4,wujagcfEEnlgczjmazycrbvoycuoscyymcxBBABscwEqktBqdbEpAuneBmpcvdirBdbqBBpBBbBvBABbBBlBEBqBBnsfyBBBBFBoarctvxukCiaivivvCgtq,3.980000
10,4,wyjagcrEEFsgccjuazycrbvoycuoscyymcxBBABscAEqkBAqdbEpouneBmpcvqirBBBqdBpfBqBvBAuyBBmBEBqBBpsfBBBBBbBaafcyvxybCiaivEvvCgtl,2.520000
10,4,wpjagcfrEysxdmnhccbzyBvBycuoscyymwfaxxcscuEqambqBbEpbunBqmrksBByBBBwBsxBBnBvyBvDkxpBsBpBbsBDBbBBBadFyBBBBptbcBBnvEvvvgxw,4.050000
10,4,wpjagccrEesbdrstDcqzyBvBycuoscyymwfaxxcscuEqambqBbEpbunBqmrksBBydBBbBsxvBnBvBBvckxpBEBpBbsBDBbBBBadFyBBBButbBBBnvBvvlgxy,4.090000
10,4,wtjagcqtEqaubozwzuAzyBvBycuoscrymwwrxxcscuEqyBAqBbEpbundqyrnbaBBbBBwCbuBBuBvBBvsAkpBEBpBlsBDBbBBBbdFoBBBBpBbBBBnvBvvvgxe,3.880000
10,4,wzjagcfmzmrstmozntzByBvoycuoscyymxcaxaAscvEqBByqnbEpBunyambnmfxrDEBbqBBABmBvBBnaaadcBBcBAehfBABBBBbBlBBBvfBtlfFBvnvvBgvj,3.860000
10,4,wzjascfmzmrstmoontzByBvoycuoscyymxcaxaAscvEqBByqnbEpBunyambnmfxrDEBbqBBABoBvBBnaaadBBBcBAehfBABBBBbBlBBBvfBtlfFBvnvvBgvj,0.000000
10,4,whjagcomAmrsAmxontzByBvoycuoscyymxcaxaAscvEqBByqnbEpBunsambnmfxrDEBbqBBABonvBBnqaadBBBsBAehtBABBBBbBlBBBvfBtlfFBvovvBgej,3.330000
10,4,wsjagchrEjnvFkhzubBlybvBycuoscyymcaBaxwscvvqwBbqlBEpounbBmocBbBrpBqdBxpvEmBvBslwatyBBBlqcBBfBnBeBmxBBEDBvauDkawBvEfvxgks,4.080000
10,4,wsjagchrEjnvdjjzubBxybvBycuoecyymcamaDrscvEqBdkqlBEpounbBmoccbBrkBqkBBpBBkBvdslyatyFBBlqoBBBBnBeBmBBBBeBvmBpkawBvEvvmgCs,2.530000
10,4,wsjagchrEjnvdjjzubBxybvBycuoscyymcamaDrscvEqBdkqlBEpounbBmdccbBrkBqkBBpBBkBvBslyatyxBBlqoBBBBnBeBmBBBBDBveBpkawBvEvvmgCs,3.370000
10,4,wjjagcpcEyCptvuAzezxyxvBycuoscyymcBBbBwscvEqBBkqBtdpbunBBmectqcrBBmbDnlqBkBvBBeuBbvBdAaBBBbDBBBkawsBBBbnvnBpolEovEBvBgap,3.890000
10,4,wjjagcpcElCjxvuAzezxyxvBycuoscyymcBBxBwscvEqBBsqBtdpbunBBmectqcrBBBbDnzDBkBvBkeuBwvBdAaBBBbDBBBkawsBBybnvtBtxlEovEgvBgap,0.000000
10,4,wBjagcpnEoppdojklhzBByvDycuoscyymcxwBcAscvEqflBqwxEpeunbDmecjeorfBocBBBBBBxvBBbxpBExBBaBBaBcBppouaBBqBlBvpuBbyxbvEvvAgho,2.630000
10,4,wljagcufEoshjqFDcjzBbyvBycuoscyymcxqcAcsrvEqfcdqqDEpBunbomycEbdrbBBwBBBBBbBvaBbeaBfxBBegwBBBBDynlaBBcBbBvdDdbBdbvEvvpgov,4.340000
10,4,wljagcbnEzsuhuhiAbzBbyvBycuoscyymcxqcAqsrvEqfcsbqcEpBunbDmBcEboryBBDBBBBdBBvBBbeaBfABBeEwnpBBpynlaBBcBsBvtaBbBdbvqvvygoC,4.120000
10,4,wljagclyxbnhfyjkpfzdByvDycuoscyymbxaBBdscvxqfcpqluEpeunbDmecjxoryeoqBEBBBfBvBBEtnBdwBBEyBdBBBBwflaBBlBbBvsxydwDdvbvvAguk,3.910000
10,4,wljagclyxbnhfBjkpfzdByvDycuoscyymbxaBBdscvxqfcpqluEpeunbDmecjxoryBoqBEBBBrBvBBEcnBdwBBEyBdBeBBwflaeBlBbBvsxydwDdvbvvAguk,3.660000
10,4,wAjagcibEcDsnEeBcCzBByvBycuoscyymcxecmDscvEqsFBqcnEpdunbAmdwrDedtBBsBBuqBBBBvBbBdlBBpquBqnadBtbnBbysBqAxvoblfBpAvEvvgpxn,3.980000
10,4,wzcagcEvEDbysuEkxmsnybcAycuoscyymccdxDxsrxeqweyqlxDpfunBBmCcjvdruBuxstBxfyEeyoBnBuEplwBlFebFptsBqyBmBpmukDBoedBzisvvxgab,13.400000
10,4,wzcagcpnxDdCmxfwyanBmbwyycuopcyymjxBaEEsrBEFpvEnvBejaebteubswwtBBwoAjEFaypkEwlsuBvjwwmdfnpBnaoDzuxkesjozzijftCyzvmcaxgab,8.970000
10,4,wzcagcCaBDdCmxfwqanBmbwyycuopcyymjBBaEEsrBEFpvEfvBAjaeotexbswwtBBwowjEFaypeEwzsuBvjwwmdfnpBnroyzuykesjozzijftCyzvmcaxgab,8.780000
10,4,wzcagcjaetapodDEEtiktqnyycuopcyymoojqEfsruAqcydkBBjtlbcpbEysyBqFBbAtDEejqBBEjBBDjbBibwyfiaobdyqjyBtApAdflDrfvCczvfcaxgab,9.210000
10,4,wzcagcCmcmekfqktxefkoctyycuopcyymqbgcEEsrBfbgBDoBsBvaBBBbuyfyBEFoBdyDEtbyBBEABsqBqdBAAbcsfyvBegDpBtcpsodevlxjCpzvfcaxgab,13.280000
10,4,wzyagcmnEhjmEwDEvvslbkayycuAowqamwEblawscBodxBmuBBlBBwBsdApBBmylBkwBBuBFbpfpwsalolBjABuAxyvDBDsfgpqBjevEAsBBnBlzvvvvxgab,0.000000
10,4,wzcagcdnEhEfEwDEvvssbkiyycuAorBamwEbmawscBodxBDuBBlBBwBsdApBBmylBkwBBuBFbpfpwsylAlBjAnuAxyvDcDsfgpqBjbvEAsBBnBozvvvvxgab,22.330000
10,4,wzcagcdnEhEfEwDEvvssbkiyycuAorBamwEbmawscBodxBmuBBlBBwBsdApBBmylBkwBBuBFbpfpwsylAlBjABuAxyvDcDsfgpqBjevEAsBByBlzvvvvxgab,22.390000
10,4,wzcagcnbEhjmEbDEvvsdokByycuAorqamwEblawscBodxBmuBBlBBwBsdApBBbylBkwBBuBFbpfpwsylAlBjABulxyvDcDsfApqBjevEAsBBnBlzvvvvxoab,0.000000
10,4,wzcagcplEeAmEApEvvtsekjyycuAArqamwEclawscBBdxBBxBBuBBwBowApBBysduktBnuBFmpDkosylDtdjyafsjsvDwmBfopkddBvEmsBBnBlzvvvvxgab,21.610000
10,4,wzcagcplEujpEwDEvvtlcaryycuAArqrmcEfDawscBwdxBsuBBkBBeBtlApBBnsdBkwBBuDqupfBosylBBBjyByujAvDjDefypwtnBvlbsBBnBlzvvvvxgab,22.420000
10,4,wnjagccfqedfdABBvvzqmtqyycuoArelmjErqBjscBBdkoBAkxfBqbjBBEpBqBBbBbjmBBeuukAEBBkqjvBywBuuftvkmBBnqaqoBfvEBdiwdcizvvvvxgrz,21.580000
10,4,wojagcqfiDifflFErvkAatqyycuoAretmfErqajscpjtbuFfwxBBBcanBEpBBBBBBtjDlBeuAbAEBEuqwBBpfBvqftvkaBfnBmqsByvEBkimDBazvvvvxgmD,22.110000
10,4,wnjagcozkulfEnoEAvlyhdhfycuqArevmAEBxaqscBvDffsjmBBBwpoBBsBBBBdBBBktwbBecyjkBBcBaBdjBjeowfvjxBBdlyqwDBvEaAmjaBBzCvvvxgpm,0.000000
10,4,wxjagcAuoicowfsCejyzybvycxuoscyymAAbexDscDbqpyqBDDEpqunqAmqBvBareBbaBBmafwBvyBnmBfEBEBBbBbBBBkaqfamnqpnavoBecwsyvEvvBghA,4.210000
10,4,wxjagciuoiwocfsoBjyzybvycxuoscyymAAdexDscDDqpyqBbDEpEunqbmqBvBarFBbaBBmafwBvyBBmBfEBEBBbBuBBBkaBummBfbnavoBeomAcvEvvBgEA,4.040000
10,4,wcjagciuEzwzADsCwryzyAvycxuoscyymAAAExDscDbqpyqBAkEpwunqAmqBvBarABbaBBlafwBvdBfmBfEBEBBbBuBBBkaqfmmBppnavoBeApFDvsvvBgmA,3.870000
10,4,wnjagcplEEfwtCkCjzfzybvycxuoscyymbAAbxDscBbqpsqBrbEpqunqaamBvBaryBbBBBmwAwBvyBfcAfepEBByBnfBBmwpBobBBxuavpBlwDbwvxvvBbgt,4.190000
10,4,wpjagcoqEcthbtmpklbzByvycxuoscyymcfxwcdscByqpBqBmbEpdunqBmbqvmarxuFDBBubBbBvBBBBubByEBAlmBwEBBwBlyBBDatlvBBstBdBvBvvBgkb,3.090000
10,4,xpjagcoqEcthbtmpmlbzByvycxuoscyemcBxwcdscByqpBqBmbtpdunqBmbqvmarxBBDfBubBbBvBABBuyByEBAlmBwEBBmBlyBBuatxvBBslByBvBvvBgkb,0.000000
10,4,wnjagcwxEAthbtjdnklzByvycxuoscyymcaBwxBsBByqyBqBmbEpqunfBmDovmarxBxlkBelBbBvBBBBnbByEBdwBBwEBfpdEyBBDbBbvBBcbBudvBvvBgkb,2.710000
10,4,wnjagcwxEAthbtjdnklzByvycxuoscyymcaBwxBscByqyBqBmbEpqunfBmDovmarxBxlkBelBbBvBBBBnbByEsdlBBwEBfpdEyBBDbBbvBBcbBudvBvvBgkb,2.650000
10,4,wnjagcwxEdtCbejlnknzByvycxuoscyymcaBDxBscByqyBqBmbEpqunfBmDovmarxBxlBBelobBvBBBBAbByEBqsBBfEBfbdlyBBDbBBvwBsbBuBvBvvBgFb,3.960000
10,4,wfjagceDEfDBqECiaCzrBBvyycuoscyymbDxDAwscBEqbdpqdmapeunAdmBavfirmalsBBwkbBmvsmmmbBnpEBBBqBdaBBBbBcBsBaqBvBBAewBtvsvvgafB,4.220000
10,4,wCjagctcEAlCsEmmdbzBbBvyycuoscyymewBdxbscAEqlBpqdsapbunxDmbovparkkbsBubDcBBvqnkBwBwpEBBBBBesnpBcBBgsBBBBvqBDytBbvBvvrgvl,0.000000
10,4,wcjagcycEuqrsEmbdizBBBvyycuoscyymccddxbscaEqlenqdsapbundDmbovnarkBbsBtbDbBBvBkbBBBtpEBBBBBesnpBBBBasrBBBvqBbybBbvBvvkgyi,4.140000
10,4,wnjagcyCEuqrsEmxeizBBBvyycuoscyymccddxbsccEqlenqtsapbundDmbovnarkfbsBubDbBBvBkbBBBtpEBBBBBesnpBBBBasrtBBvqBbyDBbvBvvkgyi,4.100000
10,4,wujagcfEEnlgvzjmazycrbvoycuoscyymcxBBABscwEqktBqdbEpAuneBmpcvdirBdBqsBpBBbBvBABbBBlBEBqBBnsfyBBBBFBoarctvxukCiaivivvCgte,0.000000
10,4,wujagcfEEnlgczjmazycrbvoycuoscyymcxBBABscwEqktBqdbEpAuneBmpcvdirBdBqBBpBBbBvBABbBBlBEBqBBnsfyBBBBFBoarctvxukCiaivivvCgtb,3.940000
10,4,wljagcfEEnBEclFuazycrbvoycuoscyymcxrBABscwEqlBmqdbEpounbBmpaveirBBBqBBcBBbBvBBByBbykEBqBppsBBBaBBFBaCacBvaybCiqivivvCgte,4.060000
10,4,wpjagcfEEnBgcljuazycrbvoycuoscyymcxBBAAscwEqlBmqdbEpounbBmpaveirBBBqBBpBBbBvBBByBbykEBqBBpsBBBBBBFBaCacBvaybCiaivivvCgte,4.060000
10,4,wpjagccrEjsbdastDcqzyBvBycuoscyymwfaxxcscuEqambqBbEpbunBqmrksBEyBBBwBByvBnBvBBvclxpBEBoBdsBDBbBBBadFyBBBBpsoBBBnvBvvlgxh,2.810000
10,4,wCjagcqtEqaubozltcAzyBvBycuoscyymxwrxxcscuEqypAqBbEpbunfBmrkbaBxwBBwBbuBBnBvBBvsAkpBEBpBlsBDBbBBBbdFyBBBBpBbBBBnvBvvvgxk,3.860000
10,4,wBjpgcpbEopphojklhzBsyvDycuoscyymcxwdcAscvEqflBqwxEpeunbAmecjiorfBobBBBbBBBvBBbkppfxBBaBBaBcBppouaBBqByBvuuBbydbvEvvBgzo,0.000000
10,4,wljagcunEoshjqFDcjzBbyvBycuoscyymcxncAcsrvEqfcdqqDEpBunbomycEbdrbBBwBBBBBbBvaBbeaBfxBBegwBBBBDynlaBBcBlBvDDdbBdbvEvvpgov,4.310000
10,4,wljagcunEzshjqFDchzBbyvBycuoscyymcxqcAcsrvEqfcdqqDEpBunbomycEboryBBwBBBBBbBvBBbyaBfxBBegwBBBBDynlaBBcBbBvDDBbBdbvEvvpgov,4.200000
