init_genome,repl,update,evolved_genome,scf,merit,mum
wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJzvvvvxggc,0,0,wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJIoKfpcrkb,0.000000,120.000000,0.000000
wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJzvvvvxggc,1,0,wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJIoKfpcrkb,0.000000,120.000000,0.000000
wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJzvvvvxggc,2,0,wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJIoKfpcrkb,0.000000,120.000000,0.000000
wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJzvvvvxggc,3,0,wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJIoKfpcrkb,0.000000,120.000000,0.000000
wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJzvvvvxggc,4,0,wfjagccAlEAiDEDekbmDLwJyycurucsbvcEoDeavqEjmyawasqJvedKrtonyvLrbmtxLnrBBdqjDJBpLbJBxBBBDBBsylbBBBBtBIBloBkBBosJIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDzvvvvxgrJ,0,0,wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDzvvvvxgrJ,1,0,wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDzvvvvxgrJ,2,0,wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDzvvvvxgrJ,3,0,wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDIoKfpcrkb,0.000000,120.000000,0.000000
wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDzvvvvxgrJ,4,0,wFjagcwwGLLsrHFczytGJLryubukaoucoAyJBDbBffKCApfoyyscaebynBopayBjsFklmppKhreKcctcuBIABBkGzquBBxABqspBeuGBIFBBBDDIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbavvvvxgId,0,0,wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbavvvvxgId,1,0,wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbavvvvxgId,2,0,wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbavvvvxgId,3,0,wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbIoKfpcrkb,0.000000,120.000000,0.000000
wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbavvvvxgId,4,0,wJjagcAJGoDAFKpIyAJqKjryubuGqoucexydBntwmjmAAKGbyyscjyAwsomDLcDFuamkjpDbLrfGDqtrDAFcpDwsyoFBBBdBBfuyBLnqeBBHqzbIoKfpcrkb,0.000000,120.000000,0.000000
jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBsszvvvvxgmI,0,0,jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBssIoKfpcrkb,0.000000,120.000000,0.000000
jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBsszvvvvxgmI,1,0,jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBssIoKfpcrkb,0.000000,120.000000,0.000000
jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBsszvvvvxgmI,2,0,jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBssIoKfpcrkb,0.000000,120.000000,0.000000
jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBsszvvvvxgmI,3,0,jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBssIoKfpcrkb,0.000000,120.000000,0.000000
jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBsszvvvvxgmI,4,0,jwjagcKdzxBjJscoaulbxnHyycuoGrujqfGEstxGFtrCapwBsozEmlyEGLeloEwyqdGtiwworpDBwuiDArBIBBmBBjBbecBBBEdIJBdBdBBBBssIoKfpcrkb,0.000000,120.000000,0.000000
wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmzvvvvxgmq,0,0,wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmIoKfpcrkb,0.000000,120.000000,0.000000
wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmzvvvvxgmq,1,0,wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmIoKfpcrkb,0.000000,120.000000,0.000000
wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmzvvvvxgmq,2,0,wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmIoKfpcrkb,0.000000,120.000000,0.000000
wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmzvvvvxgmq,3,0,wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmIoKfpcrkb,0.000000,120.000000,0.000000
wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmzvvvvxgmq,4,0,wCjagczyhEwcHELAteobzbiyycurucsdvxEdJacvqEcmbaBxswBvntqrsAtyvArwmtejnrBBqJsoLJBBunqjaqBewBsmBLBDBBjBwBxABBaBBtmIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArzvvvxvgID,0,0,wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArzvvvxvgID,1,0,wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArzvvvxvgID,2,0,wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArzvvvxvgID,3,0,wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArzvvvxvgID,4,0,wBjagcvrlFrAbcBxBzvjlFyxycuopcuclabsEvobKkkpFBBIovkoypBaoDkbdboyGBtrBDBBIdqBByJBuEAjBoBAlxBFBDIDDBqivFFGDBjrfArIoKfpcrkb,0.000000,120.000000,0.000000
pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxzvvvvxgHg,0,0,pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxIoKfpcrkb,0.000000,120.000000,0.000000
pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxzvvvvxgHg,1,0,pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxIoKfpcrkb,0.000000,120.000000,0.000000
pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxzvvvvxgHg,2,0,pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxIoKfpcrkb,0.000000,120.000000,0.000000
pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxzvvvvxgHg,3,0,pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxIoKfpcrkb,0.000000,120.000000,0.000000
pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxzvvvvxgHg,4,0,pwjaJtcseCmlyiGeiEDcwoiEycuDrbugcKiGIftJdGgcofDndJEbftcArBnfteAjJacuEKgmpmsaxedockyywretcwBBybBkBBBwBBBduBBiBBxIoKfpcrkb,0.000000,120.000000,0.000000
wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBzvxvvvgsu,0,0,wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBzvxvvvgsu,1,0,wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBzvxvvvgsu,2,0,wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBzvxvvvgsu,3,0,wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBzvxvvvgsu,4,0,wnjagcldhzqkcGoEfwjJyhqtycuJoBurdfExcEwFyLnyoJwjvatuBdwraBpEJtnolueKHHbDHdiDlpccBEsAuveynssAwpuvwrBBGbxBBBBBBBBIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLszvvvvxght,0,0,wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLsIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLszvvvvxght,1,0,wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLsIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLszvvvvxght,2,0,wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLsIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLszvvvvxght,3,0,wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLsIoKfpcrkb,0.000000,120.000000,0.000000
wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLszvvvvxght,4,0,wBjagcJcjcdcBdKKyAkbbybsccuopcbBByuwFjFqoourKtjBbJBBBAuBowBnmFrIyELwBkDxBFFllsJJbEIpBaBDFBLJtmBBKjbcxjtJBGBnBLsIoKfpcrkb,0.000000,120.000000,0.000000
wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrzvvvvxgic,0,0,wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrIoKfpcrkb,0.000000,120.000000,0.000000
wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrzvvvvxgic,1,0,wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrIoKfpcrkb,0.000000,120.000000,0.000000
wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrzvvvvxgic,2,0,wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrIoKfpcrkb,0.000000,120.000000,0.000000
wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrzvvvvxgic,3,0,wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrIoKfpcrkb,0.000000,120.000000,0.000000
wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrzvvvvxgic,4,0,wujagcaDosssxHrEfnyDfscByuuGpcuqGrDqauBKoDKlyBBKKKKwFJlvvBBqajubkmytyjirsyFlBBEEBvoBveBnFBcpDGBEEEBnsEBByBKBBmrIoKfpcrkb,0.000000,120.000000,0.000000
wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlzvvvvxgdh,0,0,wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlIoKfpcrkb,0.000000,120.000000,0.000000
wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlzvvvvxgdh,1,0,wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlIoKfpcrkb,0.000000,120.000000,0.000000
wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlzvvvvxgdh,2,0,wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlIoKfpcrkb,0.000000,120.000000,0.000000
wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlzvvvvxgdh,3,0,wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlIoKfpcrkb,0.000000,120.000000,0.000000
wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlzvvvvxgdh,4,0,wyjaiblfcIexnAugcuEkBAxouBElaAcGrBlGLJffjmfyElAoFeuyuJrkEKnybuDJjucyGApBwpxBLBJcBBqGwurByABBtEotnkDGuBBkBnCwurlIoKfpcrkb,0.000000,120.000000,0.000000
wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvzvvvvxgHo,0,0,wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvIoKfpcrkb,0.000000,120.000000,0.000000
wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvzvvvvxgHo,1,0,wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvIoKfpcrkb,0.000000,120.000000,0.000000
wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvzvvvvxgHo,2,0,wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvIoKfpcrkb,0.000000,120.000000,0.000000
wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvzvvvvxgHo,3,0,wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvIoKfpcrkb,0.000000,120.000000,0.000000
wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvzvvvvxgHo,4,0,wLjagcfbrxvpvcCsDwHkAqnltzolrlrAlxfBtHEJnwrAuGaJneljfyucEEIcrpByGvEskyuuceypBfBrtBrBBByBBdBoyJBBtwBjBBBBBDyBwuvIoKfpcrkb,0.000000,120.000000,0.000000
